CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
1,4.901788525491435,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,1,6.0,1.0,2.0,1,3.0,1.0,1,3.0,4.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,5,6,2.0,2.0,11,1.0,4.0,4.0,2.0,1.0,1.0
1,6.370917801653687,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,97.0,1.0,2.0,3,1.0,1.0,2.0,1,3.0,2.0,1,1.0,1.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,17.0,5,1,1.0,2.0,11,2.0,4.0,1.0,2.0,1.0,1.0
1,5.542331930981791,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,4,6.0,1.0,2.0,2,4.0,1.0,1,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,12.0,3,1,2.0,5.0,12,1.0,3.0,1.0,2.0,2.0,2.0
0,6.885842224681304,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,11.0,1.0,2.0,3,1.0,1.0,2.0,2,2.0,2.0,1,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,7.0,3,1,2.0,1.0,2,2.0,1.0,1.0,2.0,4.0,1.0
1,4.135506088639391,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,2,1.0,1.0,2.0,2,3.0,1.0,3,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,12.0,2,1,2.0,2.0,11,2.0,1.0,1.0,2.0,2.0,2.0
0,5.446867280760458,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,1,5.0,1.0,2.0,1,4.0,2.0,2,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,9.0,4,1,1.0,2.0,11,2.0,3.0,2.0,2.0,3.0,2.0
1,6.710947230631681,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,2,2.0,1.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,4.0,15.0,3,7,1.0,2.0,11,2.0,1.0,1.0,2.0,4.0,1.0
1,6.95623301432251,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1,7.0,2.0,1.0,1,5.0,2.0,3,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,12.0,4,1,1.0,1.0,2,2.0,1.0,2.0,2.0,2.0,1.0
0,6.484104359570737,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,4,7.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,12.0,5,1,2.0,2.0,1,2.0,1.0,2.0,2.0,1.0,2.0
1,3.3414986460285525,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,3,2.0,1.0,2.0,2,2.0,2.0,3,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,8.0,1,1,2.0,1.0,1,2.0,2.0,7.0,2.0,1.0,1.0
0,5.085579001643676,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,4.0,6.0,1.0,2.0,4,5.0,4.0,2.0,2,2.0,1.0,2,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,13.0,4,6,1.0,1.0,11,2.0,3.0,1.0,2.0,1.0,2.0
1,3.76520077643485,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,4,7.0,2.0,2.0,2,5.0,2.0,2,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,10.0,3,2,2.0,3.0,9,2.0,6.0,2.0,2.0,1.0,2.0
0,5.816055474874477,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,7.0,1.0,2.0,1,2.0,2.0,2.0,2,4.0,1.0,2,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,16.0,3,1,1.0,1.0,12,1.0,1.0,2.0,2.0,1.0,1.0
1,6.137868909062729,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,1.0,2.0,4,7.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,7.0,3,1,1.0,2.0,11,1.0,6.0,2.0,2.0,1.0,1.0
0,5.33700094703054,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,13.0,1.0,2.0,1,1.0,2.0,2.0,1,4.0,1.0,2,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,15.0,2,1,1.0,5.0,11,1.0,6.0,1.0,2.0,1.0,2.0
0,6.067657448319594,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1,2.0,1.0,2.0,2,2.0,2.0,2,3.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,4.0,10.0,3,1,2.0,1.0,10,1.0,1.0,7.0,2.0,1.0,2.0
0,5.394809713134447,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,3.0,1.0,2.0,2,5.0,2.0,2.0,2,4.0,1.0,2,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,5.0,12.0,5,2,2.0,1.0,12,1.0,1.0,1.0,2.0,1.0,2.0
1,5.731504583025609,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,1.0,3,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,17.0,4,4,1.0,1.0,1,2.0,6.0,1.0,2.0,1.0,2.0
0,8.661825855029386,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0,1.0,2.0,3,1.0,2.0,2.0,2,5.0,1.0,1,1.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,12.0,3,1,1.0,2.0,2,1.0,1.0,6.0,1.0,1.0,2.0
0,3.442910201586539,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,97.0,1.0,2.0,2,7.0,2.0,2.0,2,4.0,2.0,3,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,6.0,2,1,1.0,1.0,1,2.0,1.0,2.0,2.0,4.0,2.0
0,7.005474793355836,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,4,2.0,1.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,3.0,6.0,1.0,4.0,1.0,4.0,6.0,5,1,1.0,3.0,11,1.0,6.0,1.0,1.0,1.0,1.0
1,5.826399873942524,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,6.0,2.0,2.0,1,5.0,2.0,2.0,2,4.0,1.0,2,3.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,3.0,5.0,6,1,1.0,1.0,12,2.0,2.0,2.0,2.0,1.0,2.0
1,4.996131855924227,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,8.0,1.0,2.0,4,2.0,4.0,1.0,2,5.0,1.0,2,1.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,9.0,3,1,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,2.0
0,4.7387273990868595,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2,6.0,1.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,13.0,5,1,2.0,2.0,2,2.0,6.0,7.0,2.0,1.0,2.0
0,6.507284082299875,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,3.0,1,1.0,3.0,2.0,2,2.0,2.0,4,3.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,4.0,5.0,2,7,2.0,1.0,11,1.0,6.0,7.0,2.0,2.0,2.0
1,4.670608268329869,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7.0,1.0,2.0,1,1.0,1.0,3,3.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,17.0,5,1,1.0,4.0,11,1.0,6.0,7.0,1.0,1.0,2.0
0,4.557933936533382,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0,7.0,1.0,2.0,4,4.0,1.0,2.0,1,3.0,2.0,6,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,12.0,1,1,1.0,1.0,12,2.0,6.0,7.0,1.0,4.0,1.0
1,5.189633349359029,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,1,2.0,1.0,2.0,2,4.0,1.0,6,1.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,9.0,3,1,1.0,1.0,12,2.0,2.0,7.0,2.0,4.0,2.0
1,5.601052184156585,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,1,4.0,3.0,2.0,1,3.0,1.0,3,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,12.0,3,3,1.0,2.0,12,2.0,6.0,3.0,2.0,2.0,2.0
0,5.531971082323259,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,1.0,2.0,3,2.0,1.0,1.0,2,4.0,1.0,6,2.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,10.0,4,1,2.0,1.0,9,2.0,6.0,7.0,2.0,4.0,1.0
0,6.098015208956639,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,4,7.0,1.0,2.0,2,5.0,1.0,1,3.0,3.0,2.0,2.0,5.0,2.0,4.0,1.0,4.0,15.0,4,1,2.0,1.0,9,1.0,6.0,6.0,2.0,4.0,2.0
0,3.9489756750616376,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,7.0,1.0,2.0,2,1.0,4.0,2.0,1,3.0,2.0,6,3.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,9.0,2,1,1.0,1.0,11,2.0,2.0,7.0,1.0,4.0,1.0
1,4.6667629738984715,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,97.0,1.0,2.0,1,6.0,1.0,1.0,2,5.0,2.0,2,3.0,5.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,12.0,2,1,2.0,1.0,11,2.0,6.0,7.0,2.0,1.0,2.0
1,5.353895881774084,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,4,1.0,3.0,2.0,3,3.0,1.0,6,1.0,2.0,2.0,4.0,6.0,2.0,4.0,1.0,4.0,6.0,3,5,1.0,4.0,1,2.0,6.0,7.0,1.0,4.0,2.0
0,4.237485682850161,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2,1.0,1.0,2.0,2,3.0,2.0,6,3.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,3,3,2.0,4.0,9,1.0,5.0,7.0,1.0,2.0,2.0
0,7.2457171459083725,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,2,5.0,1.0,2,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,10.0,5,1,2.0,1.0,12,2.0,1.0,7.0,2.0,4.0,2.0
0,4.458566471882256,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,2,1.0,1.0,2.0,2,5.0,1.0,3,3.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,4.0,16.0,2,5,1.0,2.0,12,2.0,6.0,4.0,2.0,4.0,2.0
0,4.4064281320335,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,2,6.0,3.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,3.0,6.0,1.0,4.0,1.0,4.0,4.0,3,1,2.0,2.0,1,1.0,1.0,7.0,2.0,4.0,2.0
0,4.875122837369375,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,2,6.0,1.0,1.0,1,3.0,1.0,6,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,4.0,12.0,2,7,1.0,3.0,12,2.0,6.0,7.0,2.0,4.0,1.0
1,3.4333259465680377,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,97.0,2.0,2.0,4,2.0,2.0,1.0,2,4.0,1.0,4,3.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,4.0,4.0,4,1,1.0,5.0,11,2.0,6.0,2.0,1.0,2.0,2.0
1,2.9070832865535174,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2,1.0,3.0,2.0,2,3.0,2.0,3,2.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,4.0,9.0,1,1,2.0,2.0,2,1.0,6.0,7.0,2.0,2.0,2.0
0,5.035630652622176,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,4,2.0,1.0,2.0,2,5.0,1.0,5,3.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,17.0,3,1,1.0,4.0,11,2.0,3.0,2.0,1.0,2.0,2.0
0,5.317315896273905,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,10.0,1.0,2.0,5,1.0,2.0,2.0,2,2.0,1.0,6,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,13.0,4,1,1.0,1.0,9,2.0,6.0,2.0,1.0,2.0,2.0
1,6.360594605372002,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4,1.0,2.0,1.0,1,5.0,1.0,6,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,14.0,3,1,2.0,2.0,12,1.0,6.0,7.0,1.0,2.0,2.0
0,4.028115373941782,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,4,4.0,1.0,2.0,1,2.0,1.0,6,3.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,3,1,2.0,5.0,2,1.0,6.0,7.0,2.0,2.0,2.0
0,1.6805369935218084,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,1,9.0,3.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,9.0,5,1,2.0,2.0,11,2.0,2.0,2.0,2.0,2.0,2.0
0,0.6306415980424777,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,5.0,1.0,2.0,2,5.0,3.0,2.0,2,4.0,2.0,3,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,5,5,2.0,1.0,5,2.0,2.0,2.0,1.0,2.0,2.0
1,1.585168122384689,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,10.0,1.0,2.0,1,1.0,2.0,2.0,1,1.0,2.0,3,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,2,1,2.0,1.0,6,2.0,2.0,2.0,1.0,3.0,2.0
0,2.432912451859818,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,3.0,5.0,1.0,2.0,2,2.0,2.0,2.0,1,3.0,2.0,3,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,8.0,5,1,1.0,1.0,9,2.0,2.0,2.0,1.0,2.0,2.0
0,2.283507329015202,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,5.0,1.0,2.0,1,7.0,3.0,2.0,4,3.0,2.0,3,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,5,1,2.0,1.0,10,2.0,2.0,2.0,2.0,2.0,2.0
1,1.8944448157006906,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,10.0,2.0,2.0,3,5.0,3.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,12.0,5,1,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0
1,0.9412117018563594,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,97.0,1.0,2.0,2,1.0,1.0,1.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,13.0,2,2,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
1,1.3105694105457188,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,97.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,1.0,3,3.0,5.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,16.0,5,1,2.0,1.0,2,1.0,1.0,1.0,2.0,3.0,2.0
1,1.9011026580313821,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,97.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,3,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,12.0,3,2,2.0,2.0,2,2.0,1.0,1.0,2.0,1.0,1.0
0,1.7421849832020462,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,9.0,1.0,2.0,2,1.0,1.0,2.0,2,3.0,2.0,6,3.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,13.0,3,1,2.0,1.0,10,1.0,1.0,2.0,1.0,1.0,2.0
1,1.5261237325205153,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,9.0,1.0,2.0,4,9.0,3.0,2.0,1,2.0,1.0,1,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,2,4,2.0,2.0,2,2.0,1.0,1.0,2.0,1.0,1.0
1,2.5473485922491474,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1,5.0,2.0,2.0,1,2.0,2.0,3,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,4,1,1.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,1.857507963337837,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2,2.0,2.0,2.0,2,2.0,2.0,3,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,7.0,3,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,2.0
1,1.8396323985407688,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,2,1.0,2.0,2.0,2,2.0,2.0,3,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,5,1,1.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0
0,0.20712305919312013,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,1.0,2.0,4,5.0,2.0,2.0,2,2.0,2.0,6,3.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,15.0,6,1,1.0,1.0,1,2.0,1.0,7.0,2.0,4.0,1.0
1,1.779339156245821,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,13.0,1.0,2.0,4,5.0,1.0,2.0,2,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,8.0,5,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
1,2.639118765943082,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,8.0,2.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,15.0,6,1,2.0,1.0,8,1.0,2.0,1.0,2.0,1.0,1.0
1,1.8124587641698047,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,3,1.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,4.0,5.0,5,2,2.0,2.0,1,1.0,1.0,1.0,2.0,2.0,1.0
1,1.5433905462310276,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,1.0,2.0,1,9.0,2.0,2.0,1,4.0,2.0,2,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,10.0,6,1,2.0,1.0,11,2.0,1.0,1.0,2.0,2.0,1.0
0,1.0610066563366156,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,6.0,1.0,6.0,1.0,2.0,4,2.0,2.0,2.0,1,3.0,1.0,2,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,8.0,6,1,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
1,2.600600675552118,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1,1.0,3.0,2.0,1,3.0,1.0,3,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,7.0,6,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0
1,1.2204449847797285,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,4,4.0,4.0,2.0,2,2.0,1.0,3,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,8.0,3,1,1.0,1.0,2,2.0,1.0,7.0,2.0,1.0,1.0
0,2.20931487696261,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,12.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,4.0,12.0,5,1,2.0,1.0,12,2.0,1.0,7.0,2.0,1.0,1.0
1,2.6815743705912864,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,97.0,1.0,2.0,3,1.0,1.0,2.0,1,3.0,2.0,2,3.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,12.0,5,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,1.9572651817713569,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,3,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,7.0,5,1,2.0,1.0,5,2.0,1.0,7.0,2.0,1.0,1.0
1,2.9369880100772128,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,9.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,6.0,5,6,1.0,3.0,1,1.0,1.0,1.0,2.0,1.0,1.0
0,1.5388143920203439,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,11.0,1.0,2.0,2,7.0,1.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,8.0,5,1,2.0,1.0,7,2.0,1.0,1.0,2.0,1.0,1.0
0,0.6421324614125965,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,12.0,2.0,2.0,3,1.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,10.0,3,1,1.0,2.0,1,2.0,1.0,3.0,2.0,4.0,1.0
1,2.8128074330864217,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,15.0,5,1,2.0,1.0,10,1.0,1.0,1.0,2.0,2.0,1.0
1,2.3696549403072136,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,10.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,1.0,2.0,6.0,2.0,3.0,1.0,4.0,15.0,3,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,1.7203889377050439,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3,5.0,2.0,1.0,2,5.0,2.0,2,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,6,1,2.0,3.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,1.247160433004591,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,10.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,7.0,6,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,2.5224513130720307,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,8.0,1.0,2.0,2,5.0,2.0,2.0,2,2.0,2.0,2,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,10.0,4,1,1.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
1,2.7871202558668227,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,12.0,1.0,2.0,3,5.0,3.0,2.0,2,2.0,1.0,2,8.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,7.0,4,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,0.9618447272624336,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,10.0,1.0,2.0,2,5.0,2.0,2.0,1,4.0,1.0,3,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,8.0,4,1,1.0,2.0,2,1.0,1.0,1.0,2.0,1.0,1.0
