investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.15497288448595595,3,3.0,2.0,1,5,12.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,1.0,3.0,2.0,5.0,4,2.0,2.0,11.0,4.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.9842199256937223,6,2.0,2.0,1,5,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2,2.0,2.0,1,1.0,1,2.0,2.0,2.0,1.0,2,2.0,1.0,9.0,1.0,5.0,1.0,2.0,1.0
2.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,-0.08961496243340865,2,1.0,2.0,1,4,12.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,3,1.0,2.0,1,2.0,2,2.0,1.0,2.0,9.0,1,1.0,1.0,6.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.961688996974822,1,1.0,2.0,1,5,8.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,1,2.0,1.0,8.0,1.0,2.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,-0.09506338997365799,11,1.0,2.0,1,5,8.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3,2.0,2.0,1,4.0,1,2.0,2.0,1.0,9.0,4,2.0,1.0,9.0,3.0,3.0,2.0,2.0,2.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.9697588569914382,2,3.0,2.0,1,2,6.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,2,1.0,3.0,2.0,1.0,2,2.0,2.0,97.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.15172628298672147,2,2.0,2.0,1,4,7.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,3,2.0,1.0,8.0,2.0,5.0,1.0,2.0,3.0
1.0,4.0,1.0,2.0,7.0,2.0,2.0,1.0,2.903522514847005,9,2.0,2.0,1,4,11.0,2.0,1.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,4,2.0,2.0,0,4.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,97.0,4.0,5.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.16921100043054926,2,4.0,2.0,1,5,4.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,3,2.0,2.0,14.0,4.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.2123704134962388,11,1.0,1.0,1,6,7.0,4.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,3,2.0,1.0,0,3.0,1,2.0,1.0,1.0,2.0,3,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.007815238968484765,2,2.0,2.0,1,3,11.0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,1,1.0,3.0,2.0,1.0,3,2.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0
2.0,3.0,1.0,2.0,7.0,5.0,1.0,2.0,-0.13234797207862575,11,1.0,1.0,1,3,8.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,2.0,3,2.0,2.0,0,4.0,2,2.0,1.0,2.0,6.0,4,2.0,1.0,7.0,2.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.058178075694724586,12,2.0,2.0,1,2,6.0,4.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,1,2.0,1.0,1,4.0,1,1.0,2.0,1.0,5.0,1,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0
2.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,-0.14024424307855485,11,2.0,2.0,1,1,8.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,2,2.0,3.0,2.0,4.0,4,2.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.4004094390780923,1,1.0,1.0,1,4,8.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3,2.0,1.0,0,3.0,2,2.0,3.0,1.0,5.0,4,2.0,2.0,8.0,1.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.070332094359259,7,1.0,2.0,4,5,17.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3,1.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,2,2.0,1.0,6.0,1.0,3.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,2.1094956304451693,1,2.0,1.0,1,5,13.0,5.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,4.0,3,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.975553823652655,9,1.0,2.0,1,6,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,4,2.0,1.0,11.0,4.0,3.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.9887658536442498,11,1.0,1.0,1,6,6.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,9.0,4.0,4.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.1629986082457195,9,2.0,2.0,1,5,12.0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,1,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9351160656596917,5,2.0,2.0,3,5,14.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,2.0,1,2.0,2.0,13.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.0392044447815239,1,1.0,2.0,1,4,16.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,2.0,3,2.0,1.0,3.0,3.0,4.0,2.0,2.0,5.0
2.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,0.14743858903659957,6,1.0,2.0,5,3,17.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,8.0,5,1.0,2.0,1,1.0,2,2.0,2.0,1.0,1.0,5,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.1061148773986327,6,1.0,1.0,3,6,12.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,2,1.0,2.0,1,1.0,1,1.0,2.0,1.0,9.0,1,2.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,0.7445958348118413,1,1.0,1.0,1,2,5.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,2.0,2.0,2.0,2,2.0,1.0,3.0,2.0,5.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.049531710778177,12,1.0,1.0,1,5,8.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,5.0,1,1.0,1.0,2.0,1.0,2,2.0,2.0,6.0,1.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.006051440989237713,1,1.0,1.0,2,5,9.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,2,2.0,1.0,97.0,3.0,2.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,0.7801169071789893,1,4.0,2.0,1,4,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,12.0,1.0,4.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.9740601706729346,1,3.0,2.0,1,5,12.0,2.0,1.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,4.0,3.0,4,2.0,2.0,0,5.0,2,2.0,3.0,1.0,6.0,4,2.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.10288879562105258,11,3.0,2.0,1,3,17.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6,2.0,2.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0
1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.20596543382947466,9,1.0,2.0,1,3,10.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,4,2.0,1.0,12.0,4.0,2.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.032787232845577496,11,3.0,2.0,1,2,14.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,4.0,1,2.0,3.0,1.0,5.0,3,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,7.121554596591515,2,2.0,1.0,1,2,10.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,3,2.0,3.0,2.0,2.0,3,2.0,1.0,4.0,4.0,5.0,2.0,2.0,4.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.790573322768035,1,2.0,2.0,1,5,16.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,3,2.0,2.0,0,4.0,1,2.0,1.0,2.0,2.0,2,2.0,2.0,13.0,2.0,5.0,2.0,2.0,1.0
2.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,0.06054381042332123,1,2.0,2.0,1,2,5.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,2.0,4,2.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.9599475338773236,1,3.0,2.0,1,2,6.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,5,1.0,2.0,0,4.0,1,2.0,3.0,2.0,1.0,4,2.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.17397336852159384,1,4.0,2.0,1,1,5.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0
1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,-0.033071274331221166,2,3.0,2.0,1,3,17.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5,2.0,2.0,0,3.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,14.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.003768198480132,2,1.0,1.0,1,2,17.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,3.0,2,2.0,3.0,2.0,5.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-0.03166149761662034,2,1.0,2.0,1,3,10.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,2,2.0,1.0,8.0,2.0,4.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,7.0,6.0,1.0,2.0,3.078374083591507,12,2.0,1.0,2,3,6.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,6.0,3.0,3,1.0,1.0,1,3.0,2,2.0,1.0,2.0,1.0,3,2.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0
2.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,2.9647314277614916,7,1.0,2.0,2,4,7.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,2,2.0,1.0,5.0,1.0,3.0,2.0,2.0,4.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9493456960253001,10,1.0,1.0,1,2,15.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,2,2.0,1.0,8.0,4.0,2.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.03201551998943902,2,4.0,2.0,1,2,7.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,2,2.0,2.0,97.0,1.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.1366113140117113,12,3.0,1.0,6,3,7.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,1.0,2.0,2,2.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.8485023314789792,1,1.0,2.0,1,6,16.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,4,2.0,1.0,12.0,3.0,2.0,1.0,2.0,3.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.201926401289648,2,3.0,2.0,1,5,16.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,4.0,1,2.0,3.0,2.0,1.0,4,3.0,2.0,8.0,2.0,5.0,2.0,2.0,2.0
2.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,-0.27717742473497226,2,2.0,1.0,1,2,8.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,2.0,2,2.0,3.0,2.0,6.0,2,2.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0502663826289265,1,3.0,2.0,2,3,10.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,3,2.0,1.0,3.0,1.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0957540472474366,1,1.0,1.0,4,6,14.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2,1.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,7.0,1.0,4.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.6902427405338003,1,1.0,2.0,1,3,10.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3,2.0,1.0,1,3.0,2,2.0,2.0,2.0,5.0,4,2.0,1.0,14.0,1.0,2.0,2.0,2.0,2.0
2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.95129513884877,1,3.0,1.0,1,4,10.0,3.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,5.0,3.0,4,2.0,2.0,0,5.0,1,1.0,1.0,1.0,6.0,2,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,2.0,2.0,7.0,6.0,1.0,2.0,-0.07729813322829172,5,2.0,1.0,2,4,10.0,3.0,2.0,5.0,2.0,6.0,4.0,1.0,2.0,2.0,4.0,2.0,6,2.0,2.0,0,3.0,2,2.0,1.0,2.0,6.0,4,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.9786298709422385,5,1.0,2.0,2,4,7.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,2,2.0,1.0,1,2.0,2,1.0,2.0,1.0,1.0,2,2.0,1.0,10.0,3.0,4.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.05003779454886264,10,1.0,2.0,1,5,17.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,0,3.0,1,2.0,4.0,1.0,1.0,4,2.0,1.0,5.0,4.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,7.0,4.0,2.0,2.0,1.1170769181263929,11,2.0,2.0,3,5,5.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,2,1.0,2.0,0,4.0,1,2.0,2.0,2.0,4.0,1,2.0,1.0,6.0,1.0,4.0,2.0,1.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0241615623317144,9,1.0,1.0,6,5,10.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1,2.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,12.0,4.0,1.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.7295332062581077,2,2.0,2.0,1,3,8.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,4.0,2,2.0,2.0,2.0,1.0,3,2.0,2.0,97.0,1.0,5.0,1.0,2.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,-0.1280898995996547,11,1.0,2.0,1,2,10.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,3.0,1,2.0,2.0,1,3.0,1,2.0,1.0,1.0,9.0,2,2.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0
2.0,4.0,1.0,1.0,2.0,6.0,2.0,2.0,0.9905169422490914,1,1.0,2.0,1,5,13.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,4.0,2,2.0,1.0,1.0,5.0,3,2.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9033507582816004,1,2.0,2.0,1,4,17.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,2.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.981012434647563,11,2.0,2.0,1,2,14.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,4,2.0,1.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,97.0,3.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,2.2160600511548862,11,1.0,2.0,1,6,6.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,1,2.0,1.0,12.0,4.0,1.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.8407526111495538,12,4.0,2.0,7,2,4.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,5,2.0,1.0,0,3.0,2,1.0,1.0,1.0,1.0,2,2.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.04575464076202582,1,4.0,2.0,1,5,6.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4,2.0,1.0,0,3.0,1,2.0,3.0,2.0,5.0,2,2.0,2.0,6.0,2.0,5.0,2.0,2.0,1.0
1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.2281930345250833,1,3.0,2.0,1,4,4.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4,1.0,1.0,0,3.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,9.0,1.0,5.0,2.0,1.0,1.0
2.0,4.0,2.0,1.0,7.0,6.0,1.0,2.0,1.114064830314695,11,1.0,2.0,1,1,13.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,6.0,3.0,6,2.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,3,3.0,1.0,97.0,4.0,3.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.8943104399529583,9,1.0,2.0,1,4,14.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,1,2.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,7.0,6.0,2.0,2.0,1.967986942662272,11,1.0,1.0,2,3,4.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,3,1.0,2.0,1,3.0,1,2.0,2.0,1.0,2.0,1,2.0,1.0,1.0,2.0,6.0,2.0,1.0,3.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8698274221669786,5,5.0,2.0,1,5,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,2,2.0,3.0,2.0,5.0,1,2.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.155528308530308,1,1.0,1.0,7,5,8.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,8.0,3,1.0,2.0,0,3.0,2,2.0,2.0,2.0,7.0,3,2.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8762835268818392,1,4.0,2.0,1,4,10.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,2.0,1,2.0,3.0,1.0,9.0,4,2.0,2.0,9.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0016940465839012054,12,5.0,2.0,1,3,5.0,1.0,1.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,8.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.1536736353210926,11,1.0,2.0,1,3,6.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2,2.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,4,2.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,1.177162390236419,11,1.0,1.0,1,2,7.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,4,2.0,1.0,7.0,4.0,4.0,2.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.24872375838889,2,1.0,2.0,3,3,10.0,4.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,3.0,2,2.0,1.0,1.0,1.0,1,2.0,1.0,11.0,1.0,3.0,2.0,1.0,3.0
1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.7408643849859047,1,1.0,1.0,1,5,12.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,6,2.0,2.0,0,1.0,1,2.0,4.0,2.0,5.0,3,3.0,1.0,12.0,1.0,2.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0443645103074646,9,1.0,2.0,1,6,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,7.0,1,2.0,1.0,7.0,4.0,3.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,7.0,6.0,1.0,2.0,-0.21124074616937374,1,1.0,1.0,2,2,12.0,5.0,1.0,5.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,3.0,6,1.0,2.0,0,3.0,2,2.0,1.0,2.0,4.0,4,2.0,1.0,97.0,1.0,6.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.112740818720573,1,4.0,2.0,6,3,10.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,1.0,3.0,1.0,7.0,4,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
