numchildren,CC22_300d_5,CC22_300d_2,CC22_300d_1,gunown,transgender,sexuality,industry,presvote16post,faminc_new,marstat,religpew,pew_religimp,investor,employ,ideo5,presvote20post,urbancity,CC22_360,CC22_333,CC22_327a,CC22_320c,CC22_320b,CC22_320a,CC22_309f,CC22_309e,CC22_306,CC22_304,CC22_303,CC22_302,CC22_300d_6,CC22_300d_4,CC22_300d_3,CC22_300b_8,CC22_300b_7,CC22_300b_6,CC22_300b_5,CC22_300b_4,CC22_300b_3,CC22_300b_2,CC22_300b_1,hispanic,race,educ,gender4
2.3479290201134955,2.0,2.0,2.0,8.0,3.0,2.0,4.0,3.0,7.0,1.0,2,2.0,1.0,1.0,4,6.0,4,1.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5,6,2
1.9986664253166402,2.0,2.0,2.0,2.0,1.0,3.0,9.0,6.0,7.0,1.0,3,4.0,2.0,1.0,5,2.0,3,1.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,2
1.9218155688180594,2.0,2.0,2.0,2.0,1.0,2.0,4.0,7.0,7.0,1.0,9,2.0,2.0,1.0,3,1.0,2,2.0,5.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5,6,1
1.866759061365143,2.0,2.0,2.0,8.0,1.0,1.0,7.0,7.0,9.0,1.0,6,2.0,1.0,2.0,2,2.0,1,4.0,2.0,1.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1,5,1
2.2250959551939613,2.0,2.0,2.0,3.0,1.0,4.0,12.0,4.0,8.0,1.0,8,4.0,2.0,1.0,6,3.0,2,3.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8,3,1
2.0303359283029354,2.0,2.0,2.0,3.0,3.0,3.0,11.0,2.0,1.0,1.0,10,1.0,1.0,1.0,4,2.0,3,4.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,8,3,1
1.954840095167682,2.0,1.0,2.0,1.0,2.0,1.0,14.0,7.0,9.0,1.0,1,3.0,2.0,1.0,2,1.0,1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,5,1
2.111740510360733,1.0,1.0,1.0,3.0,2.0,1.0,10.0,1.0,10.0,1.0,9,2.0,2.0,5.0,3,1.0,3,3.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,5,1
1.9114751178975695,2.0,1.0,2.0,3.0,2.0,1.0,7.0,3.0,10.0,3.0,1,4.0,1.0,6.0,6,1.0,3,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,5,1
1.9634437671924199,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,12.0,1.0,10,1.0,1.0,1.0,3,6.0,1,2.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1,6,2
2.0149138781810545,1.0,1.0,2.0,1.0,2.0,1.0,12.0,6.0,10.0,1.0,1,2.0,1.0,5.0,2,1.0,4,1.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,1
2.147065672389139,2.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,7.0,1.0,2,1.0,1.0,5.0,3,1.0,2,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,6,1
1.899060255365052,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,6.0,1.0,1,4.0,1.0,4.0,2,1.0,3,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1
1.7476700602349382,2.0,1.0,2.0,1.0,2.0,1.0,15.0,2.0,9.0,1.0,1,2.0,1.0,1.0,1,1.0,2,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1
1.932040170839443,2.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,10.0,3.0,12,3.0,1.0,5.0,3,1.0,2,2.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,5,1
1.8215620222578226,2.0,2.0,2.0,1.0,2.0,1.0,13.0,3.0,15.0,3.0,1,2.0,1.0,5.0,4,1.0,2,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,6,4,1
2.074209037138871,2.0,2.0,2.0,3.0,2.0,1.0,10.0,1.0,5.0,4.0,11,4.0,1.0,1.0,3,1.0,1,3.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,2,1
1.9749891896807918,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,8.0,1.0,2,4.0,1.0,1.0,3,1.0,2,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,2,1
1.971579104146835,1.0,1.0,2.0,1.0,2.0,1.0,14.0,1.0,8.0,4.0,9,4.0,1.0,1.0,2,1.0,2,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3,6,1
1.8136258723588303,1.0,2.0,2.0,3.0,2.0,3.0,16.0,1.0,10.0,3.0,11,2.0,1.0,1.0,3,1.0,3,1.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1,3,1
1.9524708478636281,2.0,1.0,2.0,1.0,2.0,1.0,5.0,7.0,8.0,1.0,11,4.0,1.0,5.0,3,1.0,1,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,1
2.017222441575115,1.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,10.0,1.0,11,1.0,2.0,1.0,3,1.0,3,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,5,2
2.0205430885722073,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,13.0,1.0,11,1.0,1.0,5.0,3,1.0,3,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,3,1
2.017897409309344,2.0,1.0,2.0,1.0,2.0,1.0,13.0,2.0,7.0,1.0,11,2.0,1.0,5.0,2,1.0,2,3.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,6,1
2.201307219913742,2.0,1.0,2.0,1.0,2.0,1.0,10.0,6.0,6.0,1.0,11,3.0,1.0,1.0,3,1.0,3,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,5,1
2.031868548455185,1.0,1.0,2.0,1.0,2.0,1.0,13.0,6.0,9.0,1.0,11,1.0,1.0,1.0,4,1.0,1,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,4,1
2.036046313331686,1.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,12.0,1.0,1,2.0,2.0,5.0,2,3.0,2,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,4,1
2.0775402193870542,1.0,1.0,2.0,3.0,2.0,1.0,6.0,3.0,8.0,5.0,2,2.0,1.0,5.0,2,1.0,2,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,3,1
2.1303497251462575,2.0,1.0,1.0,3.0,2.0,1.0,5.0,6.0,4.0,1.0,2,4.0,1.0,2.0,3,1.0,1,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,6,6,1
1.9722113760326245,2.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,10.0,1.0,10,4.0,1.0,1.0,3,1.0,3,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,4,1
2.072238079159534,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,11.0,1.0,5,3.0,1.0,1.0,3,1.0,4,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,1
1.9825238817029012,1.0,1.0,2.0,1.0,2.0,1.0,12.0,1.0,11.0,1.0,1,3.0,1.0,1.0,3,1.0,1,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,4,1
2.0684156651612686,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,12.0,1.0,12,4.0,1.0,5.0,3,1.0,2,1.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,5,1
2.0681103722632845,2.0,1.0,2.0,1.0,2.0,1.0,16.0,1.0,8.0,1.0,5,1.0,1.0,5.0,3,1.0,1,2.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,3,1
2.031084077507225,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,16.0,1.0,2,2.0,2.0,1.0,3,1.0,2,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1
1.8413165657946322,1.0,2.0,2.0,1.0,2.0,1.0,5.0,7.0,7.0,1.0,11,3.0,1.0,1.0,3,1.0,2,2.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,1
1.9944486374545143,1.0,1.0,2.0,1.0,2.0,1.0,10.0,2.0,9.0,1.0,11,1.0,1.0,2.0,5,1.0,2,2.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,5,1
2.0190675676420744,1.0,1.0,2.0,1.0,2.0,1.0,17.0,3.0,10.0,3.0,2,3.0,2.0,5.0,1,1.0,4,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,5,1
2.0571826694263136,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,7.0,1.0,9,3.0,1.0,5.0,3,1.0,4,2.0,2.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,5,1
1.9404916023813246,2.0,1.0,2.0,3.0,2.0,1.0,15.0,1.0,6.0,6.0,11,3.0,2.0,7.0,2,1.0,2,2.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,5,2
2.218198322477557,1.0,1.0,2.0,3.0,2.0,1.0,7.0,1.0,8.0,6.0,2,1.0,2.0,7.0,3,1.0,2,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,2
1.8369409785717439,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2,2.0,2.0,6.0,3,2.0,2,1.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,5,2
2.0098002583850225,2.0,1.0,2.0,2.0,2.0,4.0,9.0,7.0,6.0,3.0,2,1.0,2.0,1.0,3,1.0,2,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,2,2
1.9561456070661514,2.0,1.0,2.0,3.0,2.0,1.0,15.0,2.0,11.0,1.0,1,1.0,2.0,7.0,3,1.0,2,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1,5,2
2.018572275317878,1.0,1.0,2.0,1.0,2.0,1.0,5.0,7.0,7.0,3.0,1,1.0,2.0,1.0,3,1.0,4,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,3,2
1.8232016316478414,1.0,1.0,2.0,1.0,2.0,1.0,8.0,1.0,4.0,1.0,1,2.0,2.0,6.0,4,1.0,4,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,2,2
1.9596874791508263,1.0,1.0,2.0,3.0,2.0,5.0,8.0,1.0,1.0,1.0,11,2.0,2.0,2.0,1,1.0,2,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,5,2
2.1992784069903424,2.0,1.0,2.0,3.0,2.0,1.0,9.0,7.0,1.0,1.0,1,2.0,2.0,7.0,3,1.0,1,2.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4,3,2
2.011484959525772,1.0,1.0,2.0,3.0,2.0,4.0,7.0,1.0,6.0,1.0,7,1.0,2.0,7.0,2,1.0,2,2.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,4,1
1.875110733097753,2.0,1.0,2.0,1.0,2.0,1.0,6.0,4.0,2.0,5.0,11,4.0,2.0,6.0,6,1.0,2,2.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1,5,1
1.817692958283512,2.0,1.0,2.0,3.0,2.0,1.0,8.0,7.0,11.0,1.0,1,2.0,2.0,2.0,4,1.0,4,2.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,5,2
2.0568728140765273,2.0,1.0,2.0,3.0,2.0,1.0,8.0,7.0,8.0,1.0,1,3.0,2.0,5.0,3,1.0,2,2.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,6,1
2.0816159706348003,2.0,1.0,2.0,1.0,2.0,1.0,8.0,3.0,4.0,1.0,1,1.0,2.0,1.0,2,1.0,2,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5,6,2
1.7832529944341715,2.0,1.0,2.0,3.0,2.0,1.0,7.0,1.0,6.0,5.0,1,1.0,1.0,1.0,3,1.0,3,2.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2
1.8917326009461206,2.0,1.0,2.0,3.0,2.0,1.0,14.0,1.0,3.0,3.0,11,3.0,2.0,1.0,3,1.0,3,2.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4,4,2
1.824690332530266,2.0,1.0,2.0,3.0,2.0,1.0,14.0,7.0,1.0,3.0,1,1.0,1.0,7.0,3,6.0,2,1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,5,1
2.041682031441729,2.0,2.0,2.0,1.0,2.0,1.0,12.0,7.0,15.0,1.0,2,1.0,2.0,1.0,5,2.0,2,1.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,7,3,2
1.694495008415786,2.0,2.0,2.0,1.0,2.0,1.0,7.0,4.0,12.0,5.0,5,2.0,1.0,9.0,5,2.0,2,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,1
2.055776567597851,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,6.0,5.0,1,2.0,2.0,7.0,6,6.0,3,4.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,3,2
2.0772463127117384,2.0,2.0,2.0,1.0,2.0,1.0,10.0,7.0,2.0,5.0,11,3.0,2.0,4.0,5,6.0,2,2.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,6,1
1.9312005728815513,2.0,2.0,2.0,8.0,2.0,1.0,10.0,7.0,97.0,5.0,11,1.0,2.0,5.0,3,2.0,4,2.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1
2.1015638874973215,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.0,9.0,5.0,2,1.0,2.0,4.0,5,2.0,2,1.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,5,1
1.9385270217526684,2.0,2.0,2.0,1.0,3.0,1.0,8.0,7.0,10.0,5.0,1,1.0,2.0,1.0,4,6.0,2,2.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,3,1
2.159463002427568,2.0,2.0,2.0,3.0,2.0,1.0,17.0,1.0,8.0,1.0,11,3.0,1.0,2.0,2,1.0,1,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3,5,1
1.971431083522905,2.0,2.0,2.0,3.0,2.0,1.0,10.0,1.0,9.0,1.0,5,4.0,2.0,7.0,3,6.0,2,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,4,1
2.205523153706077,2.0,2.0,2.0,2.0,2.0,1.0,14.0,1.0,8.0,2.0,1,4.0,1.0,1.0,1,1.0,1,2.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,7,3,2
1.8102333372728567,2.0,2.0,2.0,3.0,2.0,1.0,13.0,1.0,10.0,5.0,10,2.0,2.0,1.0,3,6.0,2,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6,5,1
1.9642119103555877,2.0,2.0,2.0,3.0,2.0,1.0,7.0,1.0,8.0,1.0,9,2.0,2.0,5.0,1,1.0,1,2.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3,6,2
2.121373559085472,2.0,2.0,2.0,3.0,2.0,4.0,10.0,1.0,10.0,1.0,2,3.0,2.0,1.0,1,1.0,1,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3,6,1
2.06190160590341,2.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,10,3.0,1.0,2.0,3,1.0,2,2.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3,4,2
2.09676690892787,2.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,12.0,3.0,2,3.0,1.0,1.0,1,1.0,3,2.0,1.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3,3,2
2.1232699202375436,2.0,2.0,2.0,2.0,2.0,1.0,13.0,7.0,1.0,3.0,1,1.0,2.0,7.0,4,1.0,1,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,3,2
2.14943724185016,2.0,2.0,2.0,1.0,2.0,1.0,8.0,7.0,1.0,5.0,11,1.0,2.0,2.0,2,2.0,1,2.0,3.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,3,2
1.9548527056367129,2.0,2.0,2.0,1.0,2.0,1.0,10.0,7.0,5.0,5.0,12,4.0,2.0,1.0,1,6.0,4,2.0,1.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1,1
2.238138485137375,2.0,2.0,2.0,3.0,2.0,1.0,16.0,7.0,1.0,5.0,11,2.0,2.0,6.0,4,1.0,2,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,3,2
2.071981638424988,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1,1.0,2.0,6.0,2,6.0,1,2.0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2,2
2.211940383901969,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,5.0,12,1.0,2.0,6.0,3,1.0,1,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,3,1
2.171345450312944,2.0,2.0,2.0,3.0,2.0,1.0,10.0,1.0,2.0,4.0,12,1.0,2.0,6.0,3,5.0,1,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,2,2
2.0253685750794137,2.0,2.0,2.0,3.0,2.0,1.0,14.0,7.0,1.0,3.0,1,1.0,2.0,4.0,3,6.0,1,2.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,2
