investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.046543686966945,5,2.0,1.0,1,5,15.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2,1.0,1.0,1,3.0,2,2.0,1.0,2.0,5.0,2,2.0,1.0,12.0,1.0,4.0,1.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,-0.13818720726798842,9,4.0,2.0,7,5,7.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,3.0,2,2.0,2.0,2.0,5.0,2,2.0,2.0,11.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,-0.20287792198290555,1,1.0,1.0,2,3,12.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,5.0,1,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0
2.0,1.0,2.0,1.0,7.0,6.0,2.0,2.0,3.0849435921182238,11,1.0,1.0,1,5,5.0,5.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3,2.0,1.0,1,3.0,2,2.0,1.0,1.0,1.0,2,2.0,1.0,12.0,2.0,4.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,7.0,6.0,1.0,2.0,0.04043344236799631,2,2.0,2.0,3,4,14.0,4.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,3,1.0,2.0,1,2.0,1,2.0,2.0,1.0,1.0,2,1.0,1.0,8.0,1.0,3.0,2.0,1.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.878034975159075,1,1.0,2.0,1,5,10.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,8.0,2,2.0,1.0,9.0,4.0,4.0,2.0,2.0,2.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.5935771225563413,1,5.0,2.0,1,4,1.0,5.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4,2.0,1.0,0,3.0,1,2.0,3.0,2.0,7.0,4,2.0,2.0,9.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,2.0,2.0,1.0,6.0,2.0,2.0,3.0820146352646236,11,2.0,2.0,1,2,10.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,6,1.0,2.0,0,3.0,2,2.0,1.0,1.0,7.0,4,2.0,1.0,8.0,2.0,1.0,2.0,2.0,5.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.09086761571206083,11,1.0,2.0,1,3,10.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0
2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,-0.2305583322367147,12,4.0,1.0,1,3,8.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,4,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.790057842814854,1,3.0,1.0,1,3,15.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,2,2.0,2.0,7.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,4.980225277523656,11,1.0,1.0,1,5,5.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,4,2.0,2.0,12.0,3.0,4.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8775679433176642,12,5.0,2.0,1,3,16.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,2,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0
1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,-0.15948634034850978,11,1.0,2.0,7,5,1.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,6.0,3.0,3,2.0,2.0,0,3.0,1,1.0,1.0,1.0,1.0,1,2.0,1.0,6.0,3.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.9384318521692667,2,1.0,2.0,1,6,16.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,4.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1193499424422906,1,5.0,2.0,1,2,4.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,5,1.0,2.0,0,4.0,2,2.0,3.0,2.0,6.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.06638966714882,11,1.0,1.0,1,2,11.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,3,2.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0
1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2162407888079,2,4.0,2.0,1,5,16.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,1,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0
1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.03266878640707846,12,3.0,2.0,1,5,4.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,2.0,1,2.0,3.0,2.0,4.0,2,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.1869219847297967,9,1.0,2.0,1,5,8.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,10.0,4.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,-0.08371208098615562,2,1.0,2.0,3,3,5.0,5.0,1.0,5.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,8.0,6,1.0,2.0,0,4.0,2,1.0,2.0,2.0,4.0,1,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0
2.0,4.0,2.0,2.0,7.0,1.0,2.0,2.0,-0.040662737075846146,11,2.0,1.0,1,2,9.0,4.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,5.0,2,2.0,1.0,2.0,5.0,1,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,1.9107192441331562,1,1.0,2.0,4,5,12.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,4.0,2.0,2.0,1,2.0,2.0,12.0,1.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0991177854855163,12,4.0,2.0,7,5,9.0,5.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,5,1.0,1.0,0,5.0,2,2.0,3.0,2.0,5.0,3,2.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.16883950114098992,11,2.0,1.0,1,2,14.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,3,1.0,2.0,0,3.0,2,2.0,2.0,2.0,5.0,4,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.06421474099801114,10,1.0,1.0,1,6,9.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,3.0,1,2.0,2.0,1.0,5.0,1,2.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.023304982861146,12,2.0,2.0,1,4,15.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,4,1.0,2.0,0,5.0,2,2.0,1.0,1.0,1.0,3,2.0,1.0,7.0,1.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.9353804729020525,10,1.0,1.0,1,5,8.0,5.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,7.0,2,2.0,1.0,9.0,1.0,6.0,2.0,1.0,4.0
2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,-0.19186580052614252,11,1.0,1.0,1,3,3.0,2.0,3.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,3.0,1,2.0,2.0,2.0,2.0,1,2.0,1.0,3.0,2.0,4.0,2.0,2.0,5.0
2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,0.08670824281696714,1,2.0,1.0,1,2,15.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,4,2.0,2.0,97.0,1.0,5.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,1.0,6.0,2.0,2.0,5.120472879362582,1,1.0,1.0,1,4,9.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,2.0,4.0,3.0,1,2.0,2.0,1,3.0,2,2.0,1.0,2.0,4.0,2,2.0,1.0,97.0,4.0,6.0,2.0,2.0,5.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0762599011103255,1,1.0,1.0,1,2,16.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,4,2.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,2,2.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.9563032446860829,2,3.0,2.0,3,5,15.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,4,2.0,2.0,0,4.0,2,2.0,3.0,1.0,5.0,2,2.0,1.0,97.0,1.0,5.0,2.0,1.0,1.0
2.0,4.0,2.0,2.0,7.0,6.0,1.0,2.0,-0.0954008440778947,11,2.0,2.0,2,3,4.0,4.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,3.0,3,1.0,2.0,0,2.0,2,2.0,3.0,2.0,6.0,2,2.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8564633055178812,11,4.0,2.0,7,5,14.0,2.0,1.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,3,1.0,2.0,0,5.0,2,2.0,3.0,1.0,5.0,4,2.0,2.0,9.0,4.0,5.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,3.1591623257262533,2,5.0,1.0,2,2,10.0,3.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,5.0,2,2.0,2.0,1.0,6.0,4,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.129096187853651,11,1.0,1.0,1,2,17.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2,2.0,1.0,1,2.0,1,2.0,1.0,1.0,1.0,2,2.0,1.0,97.0,4.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,-0.05020914598877143,2,2.0,1.0,1,3,17.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,3,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0
2.0,4.0,2.0,2.0,7.0,6.0,2.0,2.0,-0.0017021597991259327,11,2.0,2.0,1,1,9.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,4.0,2,2.0,4.0,1.0,1.0,1,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0
1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.1425618285880155,12,3.0,2.0,1,5,6.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3,2.0,1.0,0,5.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,6.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.027205665920730444,2,1.0,2.0,3,6,3.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2,2.0,1.0,1,2.0,1,1.0,2.0,2.0,1.0,1,2.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0
1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,1.269181228586559,7,1.0,1.0,3,2,12.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3,2.0,2.0,1,4.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,11.0,4.0,4.0,2.0,1.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.1224083538528082,2,2.0,1.0,1,5,6.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,3,2.0,2.0,1,4.0,1,2.0,3.0,1.0,5.0,3,2.0,1.0,11.0,4.0,5.0,1.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,1.9208366564050325,12,1.0,2.0,6,2,17.0,5.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,8.0,1.0,5.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.128959317677686,11,1.0,2.0,2,4,1.0,3.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,6,1.0,2.0,1,4.0,2,2.0,2.0,2.0,4.0,3,2.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0
2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8870478858299964,1,4.0,2.0,1,2,14.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,3,2.0,2.0,0,5.0,1,2.0,3.0,1.0,6.0,4,2.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.8265551366045316,11,1.0,1.0,1,5,10.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,5.0,3,2.0,1.0,11.0,4.0,3.0,2.0,2.0,5.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.10833057507059266,2,4.0,2.0,1,5,15.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,1.0,1.0,3,2.0,1.0,7.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.9469870141391069,1,1.0,2.0,1,5,6.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3,1.0,2.0,1,3.0,2,2.0,1.0,1.0,5.0,1,2.0,1.0,14.0,1.0,2.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.1921795614219843,1,2.0,2.0,1,2,12.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,5.0,2,1.0,3.0,1.0,4.0,4,2.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,0.8861217446760571,2,1.0,2.0,1,6,7.0,3.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,4.0,1,2.0,2.0,2.0,5.0,3,2.0,1.0,97.0,1.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,-0.2380324001636429,3,3.0,1.0,1,5,6.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,4.0,1,1.0,1.0,1.0,5.0,4,2.0,1.0,6.0,3.0,4.0,2.0,1.0,4.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.8374196536779057,3,3.0,1.0,1,3,5.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,5,2.0,2.0,0,4.0,2,2.0,3.0,2.0,5.0,5,2.0,2.0,97.0,3.0,5.0,2.0,2.0,1.0
2.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0499680819006345,12,3.0,2.0,2,2,14.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0
2.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,-0.307309966126251,12,3.0,1.0,2,4,8.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,1,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0
2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,-0.2439051041216959,11,1.0,1.0,2,2,7.0,1.0,3.0,5.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,5,1.0,2.0,0,2.0,1,2.0,2.0,1.0,7.0,1,2.0,2.0,15.0,1.0,3.0,1.0,1.0,1.0
2.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,0.16277825959129616,9,2.0,2.0,1,5,12.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,1,2.0,2.0,1,4.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.6395724687146824,9,2.0,1.0,1,3,13.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4,1.0,2.0,0,5.0,2,1.0,3.0,2.0,5.0,2,2.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.06230788122718264,11,1.0,2.0,3,5,10.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,1.0,2.0,5.0,2,2.0,1.0,7.0,1.0,5.0,2.0,1.0,4.0
2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,-0.1944116936963782,11,2.0,1.0,1,3,9.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,2,2.0,1.0,0,4.0,2,2.0,2.0,1.0,6.0,1,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0
2.0,2.0,1.0,2.0,7.0,1.0,2.0,1.0,0.9660758765333289,2,1.0,1.0,1,3,10.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1,2.0,2.0,1,4.0,1,1.0,1.0,1.0,1.0,2,2.0,1.0,7.0,1.0,3.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,7.0,6.0,2.0,1.0,1.791296679804461,11,1.0,2.0,1,5,8.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,1,2.0,2.0,1.0,8.0,3,2.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.13860741578038538,10,3.0,2.0,1,5,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,4.0,1,2.0,3.0,2.0,2.0,3,2.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0
2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,-0.00559154686770604,9,2.0,2.0,1,5,4.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3,2.0,1.0,1,3.0,1,2.0,1.0,1.0,5.0,2,2.0,2.0,7.0,4.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.904393597630063,1,1.0,1.0,2,4,7.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,2,2.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.1657270499241577,2,3.0,2.0,1,3,10.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,1.0,5.0,4,2.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.933498477537369,11,1.0,1.0,1,5,8.0,5.0,1.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,2,2.0,1.0,1.0,1.0,2,2.0,1.0,12.0,1.0,5.0,2.0,2.0,2.0
1.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,-0.062219041071063186,9,2.0,2.0,7,2,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,2.0,2.0,0,4.0,2,2.0,1.0,1.0,1.0,4,2.0,2.0,14.0,4.0,2.0,2.0,1.0,2.0
2.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,0.10968484891660119,11,2.0,1.0,1,2,7.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,6.0,3.0,5,2.0,2.0,0,5.0,1,2.0,3.0,2.0,7.0,3,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.2143086395066316,11,1.0,1.0,1,3,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,1.0,4.0,2.0,1.0,2,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0
1.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,0.15346036354532067,2,5.0,2.0,1,3,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,4.0,2.0,5.0,2,2.0,2.0,11.0,2.0,5.0,1.0,2.0,1.0
1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.09602007679282101,1,4.0,2.0,1,2,5.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,1.0,5.0,2,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0
2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.2616735832960537,11,1.0,1.0,5,6,10.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,2,2.0,2.0,2.0,4.0,1,2.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.9058332807060361,12,1.0,1.0,1,6,7.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,2,2.0,2.0,2.0,5.0,3,2.0,1.0,97.0,2.0,5.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,1.055619348095294,2,2.0,1.0,2,2,8.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,4,1.0,1.0,1,1.0,2,2.0,2.0,1.0,6.0,1,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.066351004172226,2,4.0,2.0,1,3,5.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,1,2.0,2.0,97.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0190367211936477,1,4.0,2.0,1,2,13.0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,1,2.0,2.0,7.0,2.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.9522775831327832,1,1.0,1.0,1,5,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,3,2.0,1.0,12.0,1.0,2.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.917008896990377,2,1.0,2.0,1,2,12.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3,1.0,2.0,0,3.0,2,2.0,2.0,1.0,5.0,1,2.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.2946049530493148,1,4.0,2.0,1,3,17.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,5.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0
