CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
1,2.028200501283674,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,3,6.0,2.0,2.0,2,5.0,2.0,4,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,9.0,2,1,1.0,4.0,1,2.0,2.0,2.0,2.0,1.0,2.0
1,2.369730250822256,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,2,9.0,1.0,2.0,2,3.0,1.0,4,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,6.0,4,1,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
1,1.9728769314428543,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,4,5.0,1.0,2.0,2,4.0,1.0,4,8.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,10.0,5,1,2.0,3.0,2,1.0,2.0,2.0,1.0,4.0,1.0
1,1.793045436252394,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,5,7.0,2.0,2.0,1,3.0,2.0,4,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,12.0,2,1,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0
1,2.160138969709174,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,5,1.0,3.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,10.0,2,1,2.0,2.0,1,1.0,2.0,2.0,2.0,1.0,1.0
0,2.100410270249147,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,4,5.0,3.0,2.0,2,4.0,2.0,5,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,9.0,3,1,2.0,2.0,11,2.0,2.0,2.0,2.0,1.0,1.0
0,1.9335419613102431,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,4,5.0,3.0,2.0,2,3.0,1.0,3,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,17.0,2,1,2.0,2.0,2,1.0,2.0,2.0,2.0,2.0,1.0
0,1.6576398817202502,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,1,5.0,3.0,2.0,1,3.0,1.0,4,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,11.0,2,1,1.0,3.0,1,2.0,2.0,1.0,1.0,1.0,1.0
1,2.1380182061766453,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,2.0,2.0,2,5.0,1.0,2.0,2,3.0,2.0,4,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,6.0,3,1,2.0,2.0,2,2.0,2.0,7.0,2.0,1.0,1.0
1,1.7686708950741374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,2,1.0,3.0,1.0,1,3.0,1.0,3,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,7.0,4,1,2.0,2.0,12,1.0,2.0,2.0,1.0,4.0,2.0
0,1.8189313991434253,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,4,5.0,3.0,2.0,1,4.0,2.0,3,1.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,7.0,2,1,2.0,4.0,2,1.0,2.0,2.0,1.0,1.0,1.0
0,2.3071887574827357,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,4,5.0,3.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,5,1,1.0,1.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0,1.8670968992699748,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2,1.0,1.0,2.0,1,3.0,1.0,5,3.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,12.0,2,1,2.0,3.0,1,2.0,2.0,2.0,1.0,1.0,2.0
1,2.174624508713387,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,8.0,1.0,2.0,2,1.0,3.0,2.0,1,2.0,1.0,5,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,14.0,3,2,1.0,1.0,2,1.0,2.0,2.0,1.0,2.0,1.0
0,1.731221948974707,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,5,4.0,3.0,2.0,1,2.0,2.0,5,3.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,3.0,15.0,5,1,1.0,2.0,1,1.0,2.0,1.0,2.0,2.0,1.0
1,2.4860014303196247,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,11.0,2.0,2.0,5,1.0,2.0,2.0,1,3.0,2.0,4,2.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,5,1,1.0,1.0,2,2.0,2.0,2.0,1.0,1.0,2.0
1,1.6380642375837384,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2,1.0,3.0,2.0,1,2.0,2.0,3,2.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,15.0,2,1,1.0,2.0,7,1.0,6.0,5.0,1.0,3.0,1.0
0,2.068330097461657,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,10.0,1.0,2.0,5,1.0,2.0,2.0,2,2.0,1.0,5,3.0,1.0,2.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,2,2,1.0,1.0,1,1.0,1.0,7.0,1.0,4.0,2.0
1,1.9196374274248535,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,5,3.0,2.0,2.0,2,1.0,1.0,5,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,14.0,2,2,1.0,3.0,12,2.0,1.0,2.0,1.0,1.0,2.0
0,1.9696020692976999,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3,4.0,3.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,2,1,1.0,1.0,2,2.0,4.0,1.0,1.0,1.0,2.0
0,2.249503873684728,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,4,1.0,2.0,2.0,2,1.0,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,3,1,1.0,1.0,8,1.0,6.0,1.0,1.0,1.0,2.0
1,1.9737570218779463,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,9.0,1.0,3.0,1,1.0,2.0,2.0,2,4.0,2.0,6,8.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,12.0,2,1,1.0,1.0,2,1.0,1.0,7.0,2.0,4.0,2.0
1,2.067824472466361,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4,6.0,2.0,2.0,1,1.0,2.0,3,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,1,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,2.020690472164732,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,11.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,2,1.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,16.0,6,3,2.0,1.0,9,1.0,1.0,5.0,1.0,4.0,1.0
0,2.1692622600126352,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,10.0,2.0,2.0,1,4.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,8.0,2,1,2.0,1.0,2,2.0,1.0,7.0,1.0,3.0,2.0
0,2.1541525753061257,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,4.0,12.0,3,2,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0
0,2.1912491993225864,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,2,1.0,4.0,2.0,2,5.0,2.0,1,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,5,2,1.0,5.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,1.975522494002495,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,97.0,1.0,2.0,2,1.0,2.0,2.0,1,2.0,1.0,2,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,1,2,1.0,1.0,5,1.0,1.0,7.0,1.0,1.0,1.0
0,2.2198836043274683,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,4,2.0,1.0,2.0,2,4.0,2.0,4,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,2,2,2.0,1.0,1,1.0,1.0,7.0,2.0,1.0,2.0
1,2.0136842166189735,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,9.0,1.0,2.0,3,6.0,2.0,2.0,2,3.0,1.0,2,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,8.0,2,3,1.0,1.0,11,1.0,1.0,1.0,2.0,2.0,2.0
1,2.099746963254939,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,9.0,1.0,2.0,2,6.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,10.0,3,2,1.0,2.0,1,1.0,1.0,1.0,2.0,1.0,2.0
1,1.8121234082496365,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,1.0,2.0,1,7.0,4.0,2.0,2,2.0,1.0,3,3.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,10.0,4,2,2.0,1.0,12,2.0,1.0,6.0,1.0,2.0,2.0
1,2.1551903028092374,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,1,1.0,2.0,2.0,2,3.0,2.0,4,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,7.0,2,2,2.0,3.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,1.8704764885428502,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,9.0,1.0,2.0,2,9.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,15.0,4,2,1.0,1.0,11,1.0,6.0,1.0,2.0,1.0,2.0
0,2.2626023210823853,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,3,7.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,3.0,6.0,1.0,5.0,1.0,4.0,16.0,2,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0
0,2.0198249035191065,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,9.0,1.0,2.0,1,6.0,2.0,2.0,2,3.0,2.0,2,1.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,8.0,4,1,1.0,1.0,12,1.0,6.0,1.0,2.0,2.0,2.0
1,1.5387323034816167,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2,4.0,2.0,1.0,1,2.0,2.0,3,8.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,13.0,5,2,1.0,2.0,1,2.0,6.0,7.0,1.0,2.0,2.0
0,1.772622073224641,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,2.0,2,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,10.0,2,7,2.0,3.0,11,2.0,6.0,1.0,1.0,2.0,2.0
1,2.02579547972426,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2,5.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,2.0,4.0,4.0,2.0,5.0,1.0,2.0,10.0,4,2,2.0,1.0,11,1.0,1.0,1.0,2.0,2.0,2.0
0,1.869481774653636,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,9.0,1.0,2.0,2,1.0,2.0,2.0,1,5.0,2.0,2,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,17.0,1,2,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0
1,2.249663507379351,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,97.0,1.0,2.0,3,1.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,13.0,4,1,2.0,2.0,1,1.0,1.0,2.0,1.0,2.0,2.0
1,1.762817421156486,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,3,6.0,2.0,2.0,2,3.0,2.0,4,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,2,2,1.0,1.0,1,1.0,1.0,7.0,2.0,2.0,2.0
1,1.9080354383315077,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1,6.0,2.0,2.0,2,3.0,1.0,5,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,12.0,2,2,2.0,1.0,1,2.0,1.0,1.0,2.0,2.0,1.0
0,2.261680198284037,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,9.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,1.0,4,3.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,2.0,17.0,5,2,1.0,4.0,12,2.0,1.0,7.0,2.0,2.0,2.0
0,1.803745170388769,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,97.0,2.0,2.0,4,5.0,2.0,2.0,2,5.0,2.0,4,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,17.0,2,2,1.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,1.7667214718906896,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,4,5.0,2.0,2.0,2,3.0,2.0,6,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,12.0,4,1,1.0,1.0,11,1.0,1.0,1.0,2.0,2.0,2.0
1,1.6506968567539362,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,5.0,2.0,2.0,2,4.0,1.0,2,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,9.0,5,2,1.0,1.0,2,2.0,1.0,1.0,1.0,2.0,2.0
1,2.0761239094728663,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,4,5.0,2.0,2.0,2,2.0,1.0,4,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,4,2,1.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0
1,2.0555743238737145,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,12.0,1.0,2.0,2,5.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,17.0,4,1,2.0,2.0,1,1.0,6.0,7.0,1.0,2.0,2.0
1,2.3483151206910513,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2,1.0,2.0,2.0,2,3.0,1.0,4,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,10.0,3,2,2.0,1.0,12,1.0,1.0,7.0,2.0,1.0,2.0
0,2.2850277133459684,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,2,1.0,2.0,2.0,2,2.0,1.0,3,8.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,8.0,4,2,2.0,1.0,1,1.0,1.0,5.0,2.0,1.0,2.0
1,2.2771163741661513,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,11.0,1.0,2.0,4,1.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,8.0,4,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0
0,1.6061125293554166,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1,5.0,1.0,2.0,1,3.0,2.0,3,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,3,1,1.0,3.0,12,1.0,1.0,7.0,2.0,1.0,2.0
0,2.3122175384169568,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,1,5.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,13.0,3,2,1.0,1.0,6,1.0,1.0,1.0,2.0,1.0,2.0
0,2.2018425557565764,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,97.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,17.0,5,2,2.0,3.0,2,2.0,1.0,1.0,2.0,1.0,2.0
1,2.0822682287265435,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1,4.0,2.0,2.0,2,3.0,2.0,6,3.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,17.0,5,1,1.0,1.0,1,1.0,1.0,7.0,2.0,1.0,2.0
0,2.5064163333555545,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2.0,2,2.0,1.0,3,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,2,1,1.0,1.0,2,2.0,1.0,1.0,1.0,1.0,2.0
1,2.0600851392196797,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,14.0,2.0,2.0,1,5.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,17.0,6,2,1.0,1.0,6,2.0,2.0,1.0,1.0,1.0,2.0
0,1.96491492445216,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2,6.0,2.0,2.0,2,3.0,1.0,4,3.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,12.0,4,2,2.0,4.0,1,2.0,1.0,7.0,2.0,1.0,2.0
0,1.5613437157537864,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,1,1.0,1.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,7.0,2,2,1.0,1.0,2,2.0,1.0,7.0,1.0,1.0,1.0
0,2.194956567685365,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,2.0,2.0,1,1.0,2.0,2.0,2,3.0,1.0,2,8.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,10.0,3,2,1.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,1.9109037335193544,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,2,3.0,1.0,3,3.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,10.0,5,2,2.0,1.0,6,2.0,1.0,1.0,1.0,1.0,2.0
1,1.8351954291185588,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,4,7.0,3.0,2.0,2,5.0,1.0,2,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,5,1,1.0,2.0,1,1.0,6.0,1.0,1.0,1.0,2.0
0,1.9279191941172562,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,6.0,1.0,2.0,3,5.0,2.0,2.0,2,2.0,1.0,3,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,8.0,3,2,1.0,1.0,11,2.0,1.0,7.0,2.0,1.0,2.0
0,2.1895747869943656,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,2.0,1,6.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,13.0,1,2,1.0,1.0,1,1.0,1.0,7.0,1.0,2.0,2.0
1,2.0344218431024914,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,1.0,3.0,1,2.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,4.0,8.0,3,2,2.0,3.0,9,1.0,1.0,1.0,2.0,1.0,2.0
1,1.945792664912335,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3,2.0,2.0,2.0,1,2.0,1.0,3,2.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,7.0,4,1,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0
0,1.822058883903959,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,6.0,1.0,2.0,1,1.0,2.0,2.0,2,4.0,1.0,1,3.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,17.0,3,2,1.0,1.0,12,1.0,1.0,1.0,2.0,1.0,2.0
0,1.9002112494012158,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,8.0,2.0,2.0,1,1.0,2.0,2.0,2,3.0,1.0,3,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,10.0,6,2,1.0,2.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,1.880023681295599,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,6.0,1.0,2.0,2,2.0,2.0,1,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,8.0,4,1,1.0,1.0,11,1.0,1.0,7.0,2.0,1.0,2.0
1,1.8904626610550133,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,1,8.0,2.0,2.0,2,2.0,1.0,3,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,12.0,4,2,2.0,1.0,1,1.0,6.0,1.0,2.0,1.0,1.0
1,2.2309960987748134,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,17.0,3,2,1.0,3.0,11,1.0,1.0,1.0,2.0,4.0,2.0
0,1.8491821024705366,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,2.0,3,1.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,7.0,3,2,1.0,3.0,12,1.0,1.0,1.0,2.0,1.0,2.0
1,2.3198917261932923,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,4,9.0,2.0,2.0,2,4.0,1.0,5,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,17.0,1,1,2.0,2.0,1,1.0,1.0,1.0,2.0,1.0,2.0
0,1.409134497543471,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,1,2.0,2.0,2.0,1,2.0,1.0,3,3.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,3,2,2.0,2.0,1,2.0,1.0,1.0,2.0,2.0,2.0
0,1.880563632613992,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,7.0,1.0,2.0,1,1.0,2.0,1.0,2,5.0,1.0,4,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,10.0,1,2,1.0,1.0,12,1.0,1.0,1.0,2.0,1.0,2.0
0,2.1533930646152406,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,8.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,17.0,5,2,1.0,1.0,1,2.0,1.0,7.0,2.0,1.0,2.0
0,1.8593417262926433,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,1.0,6,2.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,12.0,5,1,1.0,2.0,12,2.0,6.0,6.0,1.0,3.0,2.0
0,1.8782254464595434,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,4,7.0,2.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,9.0,3,2,1.0,3.0,12,2.0,1.0,1.0,2.0,1.0,2.0
1,1.9052597202482051,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,4,2.0,2.0,2.0,2,2.0,1.0,6,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,10.0,5,2,1.0,5.0,1,2.0,1.0,1.0,2.0,1.0,2.0
