investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.0751726113902967,1,4.0,2.0,1,2,16.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,5,2.0,1.0,0,3.0,1,2.0,1.0,1.0,1.0,2,2.0,2.0,6.0,1.0,5.0,2.0,2.0,1.0
2.0,4.0,2.0,2.0,7.0,6.0,2.0,2.0,0.0597122980234935,10,2.0,2.0,1,3,10.0,4.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,3,1.0,2.0,0,5.0,2,2.0,1.0,2.0,1.0,5,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0
1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.9683434772832956,11,5.0,2.0,1,4,10.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4,2.0,1.0,0,4.0,2,1.0,1.0,1.0,1.0,1,2.0,2.0,97.0,2.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.023915560566249,9,1.0,1.0,1,3,9.0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,1.0,6,2.0,2.0,0,5.0,1,2.0,2.0,2.0,4.0,2,2.0,1.0,2.0,4.0,4.0,1.0,2.0,5.0
1.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,3.087960975246318,1,4.0,2.0,1,4,15.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,4,2.0,1.0,11.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3159002833479917,2,2.0,2.0,2,5,10.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,8.0,1,1.0,1.0,1,4.0,2,2.0,2.0,1.0,7.0,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.9757396508032024,11,1.0,2.0,3,3,17.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,1.0,2.0,5.0,1,2.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.8680095937715886,1,2.0,1.0,1,2,8.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,2.0,2.0,5.0,3,2.0,1.0,7.0,3.0,5.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.1323436992757294,2,4.0,2.0,1,5,8.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,5.0,1,1.0,3.0,1.0,5.0,1,2.0,2.0,12.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0445212578631386,11,1.0,2.0,1,6,7.0,4.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,2.0,1,2.0,2.0,2.0,2.0,2,2.0,1.0,15.0,4.0,1.0,1.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,0.0032132115669925,9,1.0,1.0,1,3,6.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,3,2.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0
1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.85170577572002,2,4.0,2.0,1,5,17.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.002601854468169,2,1.0,2.0,1,6,7.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,3,2.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.11761110686911,11,1.0,2.0,1,4,14.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,4.0,1,2.0,2.0,2.0,1.0,1,2.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.8226867965380384,11,1.0,2.0,1,5,6.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,2,2.0,1.0,1,3.0,2,2.0,2.0,1.0,1.0,4,2.0,1.0,11.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.1947432287713786,11,1.0,2.0,1,2,5.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,15.0,4.0,3.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.047334380472228,1,4.0,2.0,1,6,16.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,4,2.0,1.0,0,3.0,1,2.0,3.0,1.0,1.0,1,2.0,2.0,97.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,0.7165333995936335,11,3.0,2.0,1,5,10.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,4.0,1,1.0,1.0,2.0,2.0,4,2.0,2.0,97.0,2.0,5.0,2.0,2.0,5.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0188189524119092,12,1.0,1.0,4,3,17.0,2.0,1.0,5.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,2,1.0,2.0,0,4.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.1579117577868505,10,1.0,2.0,4,2,10.0,4.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,2.0,2.0,6.0,1,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0435434169929458,1,1.0,2.0,2,3,6.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,1.0,2.0,4.0,1,2.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8362170675589893,2,3.0,2.0,1,5,7.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,2,2.0,3.0,2.0,5.0,4,2.0,1.0,97.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0293753776997535,11,1.0,2.0,1,6,17.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2,1.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,3,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.9458949235199774,10,1.0,2.0,1,4,14.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,1,4.0,2,2.0,2.0,1.0,4.0,4,2.0,1.0,7.0,3.0,4.0,2.0,2.0,4.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8277609344115127,5,1.0,2.0,1,5,14.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1,2.0,1.0,1,2.0,2,2.0,2.0,1.0,5.0,2,2.0,1.0,10.0,1.0,1.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,3.103325073376693,1,1.0,2.0,1,5,8.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,1.0,2,2.0,2.0,1.0,5.0,3,2.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5689824312611715,7,1.0,1.0,1,2,10.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1,2.0,1.0,1,3.0,2,2.0,1.0,1.0,6.0,1,2.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0
1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.6482183816157083,11,1.0,1.0,1,3,7.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2,2.0,2.0,1,3.0,2,1.0,2.0,2.0,1.0,4,2.0,1.0,2.0,3.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.1943263587219057,11,1.0,2.0,1,2,4.0,4.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,1.0,1.0,2.0,1,2.0,1.0,97.0,4.0,2.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.9766346906636634,2,1.0,1.0,1,5,8.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,3.0,2.0,1.0,2,2.0,1.0,13.0,1.0,2.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.1772086861319155,9,1.0,1.0,1,5,9.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,11.0,4.0,4.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.8240190471536055,1,1.0,1.0,2,2,7.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,1,1.0,3.0,2.0,2.0,2,2.0,1.0,8.0,1.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.7006946210469676,1,1.0,1.0,1,6,8.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,1,4.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,13.0,2.0,2.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0947675266266657,1,3.0,1.0,1,1,8.0,5.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,2.0,6.0,3.0,3,1.0,2.0,0,3.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,10.0,1.0,6.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.2211943480827543,11,1.0,2.0,1,2,8.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1,1.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,4,2.0,1.0,9.0,3.0,4.0,1.0,2.0,2.0
2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,0.058289942637737,11,4.0,2.0,1,3,10.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,4,2.0,2.0,0,5.0,2,2.0,4.0,1.0,4.0,3,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,5.0,2.0,2.0,1.948715826355691,11,4.0,1.0,3,5,5.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,2,2.0,1.0,2.0,4.0,1,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0
2.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,3.235395938568877,11,2.0,1.0,1,2,8.0,5.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,2.0,1.0,7.0,3,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.2496162563216925,2,2.0,2.0,1,2,7.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,4,2.0,2.0,15.0,3.0,4.0,2.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.321270267746706,11,1.0,1.0,1,1,5.0,4.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,4.0,1,2.0,2.0,1.0,5.0,4,2.0,1.0,14.0,1.0,4.0,2.0,1.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.2075572126524308,2,1.0,1.0,5,3,8.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,6,2.0,2.0,1,4.0,2,2.0,2.0,2.0,5.0,1,2.0,1.0,8.0,4.0,3.0,2.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.956791510314756,2,1.0,1.0,1,3,5.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,2,2.0,1.0,14.0,4.0,5.0,2.0,1.0,5.0
1.0,4.0,1.0,2.0,2.0,6.0,1.0,1.0,1.9362426271173407,2,1.0,2.0,1,3,17.0,3.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,5,1.0,2.0,0,3.0,2,2.0,1.0,2.0,1.0,3,2.0,2.0,7.0,4.0,4.0,2.0,2.0,2.0
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0751371576346148,1,4.0,2.0,1,6,12.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,1.0,0,3.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,12.0,3.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.123857584739152,11,2.0,2.0,2,3,8.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,2,2.0,2.0,1.0,6.0,1,2.0,1.0,2.0,3.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.862272451136366,1,2.0,2.0,4,2,8.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,1,4.0,1,2.0,3.0,2.0,8.0,3,2.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0187888764098183,11,2.0,2.0,1,3,8.0,4.0,1.0,1.0,2.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.1469637530233599,1,1.0,1.0,1,2,10.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,2,2.0,2.0,12.0,2.0,2.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.056822296390341,1,2.0,1.0,1,2,8.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,2,1.0,3.0,2.0,1.0,4,2.0,1.0,8.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,3.893509374433775,11,1.0,1.0,1,4,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,3,2.0,1.0,5.0,4.0,5.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,5.988181073196601,11,3.0,2.0,1,6,4.0,2.0,2.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,0,5.0,1,2.0,3.0,2.0,1.0,2,2.0,2.0,13.0,2.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.1388712680953428,1,1.0,2.0,1,5,14.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3,1.0,1.0,1,2.0,2,2.0,2.0,1.0,5.0,5,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.8545860722804948,6,2.0,1.0,1,2,11.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3,2.0,1.0,1,2.0,1,2.0,2.0,1.0,1.0,1,2.0,2.0,7.0,3.0,4.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.1233027930966924,12,1.0,1.0,1,6,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,1,3.0,2,2.0,2.0,2.0,9.0,2,2.0,1.0,97.0,2.0,2.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0105370138861718,1,4.0,2.0,1,3,8.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,8.0,4,2.0,2.0,0,5.0,1,2.0,3.0,1.0,1.0,3,2.0,2.0,97.0,1.0,5.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,0.1153134918205995,1,2.0,1.0,2,3,5.0,4.0,1.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,3,1.0,1.0,0,5.0,2,2.0,3.0,1.0,4.0,4,2.0,1.0,1.0,3.0,5.0,2.0,2.0,5.0
2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.113971482469406,11,3.0,1.0,1,2,6.0,4.0,1.0,5.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,3,2.0,2.0,1,3.0,1,2.0,1.0,2.0,2.0,4,2.0,1.0,5.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.948247527672192,11,1.0,2.0,4,6,10.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1,2.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,10.0,1.0,3.0,1.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0975575937348468,9,1.0,1.0,3,6,7.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,2,1.0,1.0,2.0,1.0,1,2.0,1.0,10.0,4.0,5.0,2.0,1.0,3.0
2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,-0.0869638520980181,1,2.0,2.0,1,2,9.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,3,2.0,1.0,2.0,1.0,4,2.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.9835055607424076,2,5.0,2.0,1,2,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3,2.0,2.0,0,3.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.1597190717388077,11,1.0,2.0,3,3,10.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,4.0,2,2.0,2.0,2.0,6.0,2,2.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0
2.0,2.0,2.0,2.0,7.0,1.0,2.0,2.0,2.7564457899577364,11,1.0,1.0,1,2,12.0,4.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,6,2.0,2.0,1,3.0,2,2.0,2.0,2.0,6.0,4,2.0,1.0,4.0,2.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,7.0,4.0,2.0,2.0,-0.0987371457938822,11,1.0,1.0,1,4,4.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,3,2.0,2.0,0,3.0,1,1.0,2.0,2.0,5.0,3,2.0,1.0,97.0,2.0,4.0,1.0,2.0,4.0
1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0052604600925286,10,1.0,1.0,1,6,3.0,4.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,3.0,1,2.0,1.0,1,2.0,2,2.0,2.0,1.0,5.0,3,2.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0706586827299338,1,3.0,2.0,1,4,17.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,3.0,1.0,6.0,4,2.0,2.0,9.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.1346139754591557,1,4.0,2.0,1,2,10.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,8.0,5,2.0,1.0,0,3.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,1.0
1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.1726911136352243,1,3.0,2.0,1,4,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5,1.0,2.0,0,5.0,1,2.0,3.0,2.0,6.0,3,2.0,1.0,97.0,1.0,5.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0184847252886882,2,5.0,2.0,1,2,11.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,5,1.0,1.0,0,3.0,1,2.0,3.0,1.0,5.0,1,2.0,2.0,97.0,1.0,5.0,2.0,2.0,5.0
2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,0.721899675157694,9,1.0,2.0,1,5,13.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,1,1.0,2.0,0,3.0,1,2.0,2.0,1.0,5.0,2,2.0,1.0,97.0,4.0,4.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0825369902101456,11,1.0,1.0,1,5,1.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,3.0,2,2.0,2.0,1,4.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,6.0,4.0,3.0,1.0,2.0,3.0
1.0,1.0,1.0,2.0,7.0,3.0,2.0,2.0,-0.1202279440850339,1,2.0,1.0,1,6,8.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,1,1.0,2.0,2.0,1.0,1,2.0,2.0,12.0,2.0,5.0,1.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.9836945471907215,11,1.0,1.0,1,5,10.0,4.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1,3.0,2,2.0,2.0,1.0,4.0,1,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.012335144470985,11,1.0,2.0,1,2,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,4,2.0,1.0,12.0,1.0,2.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.154061941832805,2,1.0,1.0,1,6,17.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,1,1.0,3.0,1.0,5.0,2,2.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.087661659664001,1,4.0,2.0,1,2,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,4.0,2,2.0,3.0,2.0,5.0,3,2.0,2.0,7.0,1.0,5.0,2.0,2.0,4.0
2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.1262057089383119,2,4.0,2.0,7,3,12.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,1.0,0,3.0,1,2.0,2.0,1.0,5.0,3,2.0,2.0,10.0,3.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1723574880294158,3,5.0,2.0,1,3,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,3.0,1,1.0,3.0,1.0,5.0,2,2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.9098348191455008,1,1.0,1.0,2,3,10.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,2,1.0,1.0,1,3.0,2,2.0,2.0,1.0,5.0,2,2.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0
2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.95129513884877,1,3.0,1.0,1,4,10.0,3.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,5.0,3.0,4,2.0,2.0,0,5.0,1,1.0,1.0,1.0,6.0,2,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0
